Product code,Product label,Viet Nam's imports from Saudi Arabia-Value in 2012,Viet Nam's imports from Saudi Arabia-Value in 2013,Viet Nam's imports from Saudi Arabia-Value in 2014,Viet Nam's imports from Saudi Arabia-Value in 2015,Viet Nam's imports from Saudi Arabia-Value in 2016,Viet Nam's imports from Saudi Arabia-Value in 2017,Viet Nam's imports from Saudi Arabia-Value in 2018,Viet Nam's imports from Saudi Arabia-Value in 2019,Viet Nam's imports from Saudi Arabia-Value in 2020,Viet Nam's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
280461,"Silicon containing >= 99,99% by weight of silicon",0,0,0,0,0,0,0,0,0,,,0,0,0,71,0,69,0,0,0,0,,98,217,386,424,522,1543,24868,34616,35920,123366
280700,Sulphuric acid; oleum,0,0,0,0,0,0,0,0,0,,,3629,2724,1539,1531,1633,2641,1450,2256,2481,1374,,11123,7013,6670,10997,12915,22544,26937,21488,13864,26124
280920,"Phosphoric acid; polyphosphoric acids, whether or not chemically defined",0,0,0,0,0,0,0,0,0,,,184,60,0,28,45,83,354,281,27,129,,5183,5603,5672,7574,7746,8642,10927,8772,13929,15485
281213,Phosphorus trichloride,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,164
281610,Hydroxide and peroxide of magnesium,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,,3151,4153,3181,2793,2672,3276,3088,2869,2873,3154
281640,"Oxides, hydroxides and peroxides, of strontium or barium",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,58,68,65,135,136,82,537,128,119,98
282410,"Lead monoxide """"litharge, massicot""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,607,689,674,686,1020,1199,1247,1259,1359,2942
282630,"Sodium hexafluoroaluminate """"synthetic cryolite""""""""",0,0,0,0,0,0,0,0,0,,,240,111,0,219,1797,1469,0,0,0,0,,120,229,226,269,368,142,28,88,49,123
282710,Ammonium chloride,0,0,0,0,0,0,0,0,0,,,0,0,0,9,6,2,0,0,0,6,,3027,2141,2115,4533,20208,25871,28018,35356,27914,62492
282720,Calcium chloride,0,0,0,0,0,0,0,0,0,,,205,189,145,238,151,216,216,0,4,177,,1351,1784,3494,3104,2345,3281,4060,4447,5428,22157
283421,Nitrate of potassium,0,0,0,0,0,0,0,0,0,,,124,49,0,327,0,132,6,0,0,0,,1627,1098,1869,3117,4811,7771,5794,5584,4189,6643
283692,Strontium carbonate,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,416,724,587,710,846,1079,1378,1686,1159,399
284020,"Borates (excluding disodium tetraborate """"refined borax"""")""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,16,9,181,0,0,0,,771,1892,2614,2683,1135,1014,1204,941,1226,891
284161,Potassium permanganate,0,0,0,0,0,0,0,0,0,,,85,0,0,34,22,20,11,0,0,0,,1225,1332,1241,1446,2265,3054,4841,7008,8699,8717
284170,Molybdates,0,0,0,0,0,0,0,0,0,,,162,0,37,26,98,26,246,1015,1420,1096,,102,134,167,214,240,164,219,238,256,359
284290,"Salts of inorganic acids or peroxoacids (excluding of oxometallic or peroxometallic acids, ...",0,0,0,0,0,0,0,0,0,,,193,0,54,142,2,41,3,0,0,0,,1113,1989,2140,1715,2737,3122,13642,34939,39514,26666
284321,Silver nitrate,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,775,1617,1989,1044,980,1002,886,1485,1034,1754
284690,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,54647,56803,107532,92134,88785,111381,0,0,0,290114
290211,Cyclohexane,0,0,0,0,0,0,0,0,0,,,284720,299277,364671,241908,201052,153882,331990,220279,127391,290515,,1477,1414,2257,1686,1677,2081,2375,1006,960,1142
290230,Toluene,0,0,0,0,0,0,0,0,0,,,0,39,31,0,1,28,0,0,0,0,,84576,78292,76643,60221,63405,85148,124143,114818,93757,101524
290250,Styrene,0,0,0,0,0,0,0,0,0,,,1774419,1755784,1987511,1355523,1287086,1313016,1242125,1499683,1112860,1418800,,61827,118959,108133,96022,84315,100150,123336,111617,85894,121093
290314,Carbon tetrachloride,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,5,10,9,6,6,19,1,12,3,
290321,"Vinyl chloride """"chloroethylene""""""""",0,4612,0,0,0,2027,0,0,13873,,,82,8914,0,2990,3149,4200,3249,0,14706,29019,,194141,224296,236000,203874,215627,246166,264893,259270,262124,415502
290329,"Unsaturated chlorinated derivatives of acyclic hydrocarbons (excluding vinyl chloride """"chloroethylene"""", ...""",0,0,0,0,0,0,0,0,0,,,66,929,0,0,28,121,79,481,12,14,,702,884,963,1910,1077,319,438,426,406,184
290391,"Chlorobenzene, o-dichlorobenzene and p-dichlorobenzene",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,315,134,159,112,168,183,121,198,89,60
290410,"Derivatives of hydrocarbons containing only sulpho groups, their salts and ethyl esters",0,0,0,0,0,0,0,0,0,,,1143,30,426,3,92,31,255,344,0,457,,527,772,611,808,902,927,998,1322,1476,2841
290420,Derivatives of hydrocarbons containing only nitro or nitroso groups,0,0,0,0,0,0,0,0,0,,,38,1427,931,0,2,2,7,0,0,0,,52,22,27,96,28,69,133,62,353,103
290512,"Propan-1-ol """"propyl alcohol"""" and propan-2-ol """"isopropyl alcohol""""""""",0,0,0,0,0,0,0,0,0,,,0,31,0,39,44,80,111,37,41,25,,12338,14924,20191,14504,15269,20411,23427,22609,28600,29620
290545,Glycerol,0,0,0,0,0,0,0,0,0,,,0,0,0,114,1081,284,469,1392,594,46,,3612,5268,6702,5420,6178,8279,12109,10205,9778,15132
290612,"Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,2254,133,313,819,1109,1448,56,55,25,55
290899,"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols ...",0,0,0,0,0,0,0,0,0,,,0,0,450,0,182,27,0,0,0,0,,935,908,1624,1163,694,691,744,645,689,425
290941,"2,2'-Oxydiethanol """"diethylene glycol, digol""""""""",485,112,0,126,228,36,0,0,12,,,0,108,15645,19104,9932,862,8342,384,791,717,,4369,4688,6078,4645,3577,5645,6281,4371,4420,8640
291090,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their ...""",0,0,0,0,0,0,0,0,0,,,828,0,31,15,160,23,184,0,0,0,,120,116,165,74,232,291,531,645,956,1444
291249,"Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function ...""",0,0,0,0,0,0,0,0,0,,,0,6385,4217,4603,5764,7719,5402,644,0,0,,247,398,528,524,342,263,285,584,506,278
291511,Formic acid,0,0,0,0,0,0,0,0,0,,,0,46,1921,20,2,32,22,40,8,0,,7746,7258,8176,6907,6010,9706,13416,8618,6036,7411
291611,Acrylic acid and its salts,0,0,0,0,0,0,0,0,0,,,0,3948,136130,138580,102972,158744,146786,217461,148635,239056,,1641,1434,2572,2020,1469,2430,2831,3034,2933,5448
291816,"Gluconic acid, its salts and esters",0,0,0,0,0,0,0,0,0,,,59,0,0,193,6,38,28,0,0,0,,4514,4274,5360,6005,5824,5947,7950,7611,7625,11024
292029,"Phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,83,1603,1854,5112
292030,"Endosulfan """"ISO""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,4,3,3,
292130,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives; salts thereof",0,0,0,0,0,0,0,0,0,,,0,0,60,145,71,19,119,62,24,40,,251,266,313,394,187,265,500,1045,1475,1265
292149,"Aromatic monoamines and derivatives; salts thereof (excluding aniline, toluidines, diphenylamine, ...""",0,0,0,0,0,0,0,0,0,,,1777,31,0,0,0,0,18,0,0,0,,813,885,1108,928,932,738,1266,1265,925,1003
292151,"O-Phenylenediamine, m-phenylenediamine, p-phenylenediamine or diaminotoluenes and their derivatives; ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,598,3736,3763,4355,2696,,2382,3953,4302,4761,4660,9119,8986,9751,11167,23488
292229,"Amino-naphthols and other amino-phenols, their ethers and esters; salts thereof (excluding ...",0,0,0,0,0,0,0,0,0,,,671,1365,1620,1145,1,1,131,0,0,0,,116,164,126,167,225,275,331,443,652,2993
292242,Glutamic acid and its salts,0,0,0,0,0,0,0,0,0,,,0,0,0,37,2,2,0,0,0,0,,35519,97305,83167,82762,87798,112475,91459,111052,108574,110582
292249,"Amino-acids and their esters; salts thereof (excluding those with > one kind of oxygen function, ...""",0,0,0,0,0,0,0,0,0,,,230,29,0,104,33,58,234,650,50,28,,11813,18924,23167,17887,18416,17086,17886,19222,19782,32494
292390,Quaternary ammonium salts and hydroxides (excluding choline and its salts),0,0,0,0,0,0,0,0,0,,,30,94,70,107,162,67,38,34,193,389,,2700,3914,4084,6271,7107,9909,8473,10893,8344,8582
292610,Acrylonitrile,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,19,0,0,,461,394,543,368,351,363,514,531,426,307
292910,Isocyanates,0,0,0,0,0,126,4113,2443,1114,,,49,138,207,17,21,309069,961009,257418,256115,150834,,77816,83882,117980,107208,106725,177971,228038,199980,185922,220986
293131,Dimethyl methylphosphonate,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,179
293138,Salt of methylphosphonic acid and (aminoiminomethyl)urea (1 : 1),0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,19,
293211,Tetrahydrofuran,0,0,0,0,0,0,0,0,0,,,7652,3657,4340,9829,9899,17784,17521,11902,19373,26409,,578,475,535,423,552,937,1539,2953,3582,36670
293213,Furfuryl alcohol and tetrahydrofurfuryl alcohol,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,34,33,269,370,153,2,2,43,1,10
293311,"Phenazone """"antipyrin"""" and its derivatives""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,431,645,698,693,872,636,429,728,740,39
293353,"Allobarbital """"INN"""", amobarbital """"INN"""", barbital """"INN"""", butalbital """"INN"""", butobarbital ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,94,176,178,294,151,84,274,394,79,54
293372,"Clobazam """"INN"""" and methyprylon """"INN""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,7,177,113,108,27,204,88,
293391,"Alprazolam """"INN"""", camazepam """"INN"""", chlordiazepoxide """"INN"""", clonazepam """"INN"""", clorazepate, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,5,88,36,8,0,25,53,23,0,31
293410,"Heterocyclic compounds containing an unfused thiazole ring, whether or not hydrogenated, in ...",0,0,0,0,0,0,0,0,0,,,0,0,0,58,28,68,60,34,86,93,,368,520,780,762,868,1051,1016,890,1009,6859
293499,"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excl. ...""",0,0,0,0,0,0,0,0,0,,,0,0,28,29,22,24,0,0,48,363,,21703,24429,24583,27376,26220,30673,40003,58040,65474,75802
293729,"Steroidal hormones, their derivatives and structural analogues, used primarily as hormones ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,5,0,0,0,0,,2691,5997,5180,6313,6951,6959,7696,8381,10138,11343
293911,"Concentrates of poppy straw; buprenorphine """"INN"""", codeine, dihydrocodeine """"INN"""", ethylmorphine, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,4311,7308,6337,5300,4127,4369,4426,2850,1527,1852
300214,"Immunological products, mixed, not put up in measured doses or in forms or packings for retail ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,66
300432,"Medicaments containing corticosteroid hormones, their derivatives or structural analogues ...""",0,0,0,0,0,0,0,0,0,,,79,0,445,1751,497,26,81,268,90,0,,26930,23374,32978,43852,33041,40134,51635,90132,114192,43185
300590,"Wadding, gauze, bandages and the like, e.g. dressings, adhesive plasters, poultices, impregnated ...",0,0,0,0,0,0,0,0,0,,,13517,21337,10191,7822,9867,6996,6800,6230,5518,3957,,5825,5957,6288,6805,8172,5484,5308,5459,4014,15637
310260,Double salts and mixtures of calcium nitrate and ammonium nitrate (excluding those in pellet ...,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,1140,857,1103,2308,1705,4502,5136,6611,6626,6985
310311,"Superphosphates containing by weight => 35 % of diphosphorus pentaoxide """"P2O5"""" (excl. such ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,173,890,107,9
310559,"Mineral or chemical fertilisers containing the two fertilising elements nitrogen (excluding ...""",0,0,0,0,0,0,0,0,0,,,661,1158,484,281,865,1036,255,641,27845,92434,,1565,1923,2534,3436,3407,5853,3346,5938,2914,41224
320120,Wattle extract,0,0,0,0,0,0,0,0,0,,,31,0,0,0,0,0,0,0,0,0,,460,751,1147,879,1225,1190,1246,1035,912,2549
320416,Synthetic organic reactive dyes; preparations based on synthetic organic reactive dyes of a ...,0,0,0,0,0,0,3,11,128,,,37,141,0,315,276,153,189,119,29,172,,7909,11710,25912,35816,28515,44765,60026,57281,57092,90509
320620,Pigments and preparations of a kind used for colouring any material or used as ingredients ...,0,0,0,0,0,0,0,0,0,,,418,225,410,109,1031,221,300,229,0,10,,3392,4110,4041,4641,5150,7558,7509,4775,4290,5938
320642,Lithopone and other pigments and preparations based on zinc sulphide of a kind used for colouring ...,0,0,0,0,0,0,0,0,0,,,0,0,0,1,2,0,0,0,0,58,,748,1379,749,747,731,687,659,709,687,435
320810,"Paints and varnishes, incl. enamels and lacquers, based on polyesters, dispersed or dissolved ...",0,0,0,0,0,0,0,0,0,,,2214,1833,6964,5742,433,123,906,299,183,805,,12456,11245,13433,13967,14594,17006,17554,17577,18558,16080
320820,"Paints and varnishes, incl. enamels and lacquers, based on acrylic or vinyl polymers, dispersed ...",0,0,0,0,0,0,0,0,0,,,871,1198,1270,396,222,569,568,3107,2611,10604,,24679,24665,46058,46984,56213,54240,63416,62364,69260,69155
320910,"Paints and varnishes, incl. enamels and lacquers, based on acrylic or vinyl polymers, dispersed ...",0,0,0,0,0,0,0,0,14,,,23516,17576,19833,34894,38886,36545,35694,32833,27121,37260,,15474,18513,22281,23317,22346,26002,30358,36199,40494,32907
320990,"Paints and varnishes, incl. enamels and lacquers, based on synthetic or chemically modified ...",0,0,0,0,0,0,0,0,0,,,1846,3167,3005,1828,1693,2019,1601,1775,1415,555,,26233,31980,35360,36436,41239,48943,56120,65618,72165,64295
321410,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ...",0,0,0,0,0,0,0,0,0,,,7519,7131,7839,13460,12694,10741,11223,8177,6985,9627,,27245,29431,37686,44103,54148,63328,88829,90285,85814,103929
321511,"Black printing ink, whether or not concentrated or solid",0,0,0,0,0,0,0,0,0,,,244,1342,1566,1542,2544,1554,1658,2547,1052,696,,21729,22376,24102,33365,39034,59892,74787,71718,68735,23558
330710,"Shaving preparations, incl. pre-shave and aftershave products",0,0,0,0,0,0,0,0,0,,,135,63,526,245,20,101,5,0,41,149,,388,665,521,596,1264,1945,3418,2614,3002,4078
330741,"""Agarbatti"""" and other odoriferous preparations which operate by burning""""",0,0,0,0,0,0,0,0,0,,,4602,3123,2044,4002,5267,5645,3940,2650,5041,7527,,40,82,107,191,403,205,801,752,299,7668
330790,"Depilatories and other perfumery, toilet or cosmetic preparations, n.e.s.",0,0,0,0,0,0,0,0,0,,,885,1313,1170,3214,771,871,2961,3047,1899,3448,,7748,6688,5399,5808,6962,9489,10004,12129,11752,42029
340120,"Soap in the form of flakes, granules, powder, paste or in aqueous solution",0,0,0,0,0,0,0,0,0,,,247609,213658,109409,52537,32123,43945,34305,31557,23708,18782,,11193,10770,10216,9280,9561,10527,11526,8499,9293,15087
340399,"Lubricant preparations, incl. cutting-oil preparations, bolt or nut release preparations, anti-rust ...",0,0,0,0,3,0,0,0,0,,,58,116,210,46,1,7,170,0,0,0,,39498,35589,36039,44118,46909,50610,50223,50218,53090,72811
350190,Caseinates and other casein derivatives; casein glues (excluding those put up for retail sale ...,0,0,0,0,0,0,0,0,0,,,2013,1348,1931,1219,111,74,147,285,72,97,,4295,5817,11085,6313,10587,14527,12600,15770,16610,10632
350400,"Peptones and their derivatives; other albuminous substances and their derivatives, n.e.s.; ...",0,0,0,0,0,0,0,0,0,,,0,0,0,17,2,13,10,0,39,0,,1239,3890,3585,4064,4370,6035,7249,7432,11821,22695
360200,Prepared explosives (excluding propellent powders),0,0,0,0,0,0,0,0,0,,,2673,8312,6212,3456,2059,3601,1574,1937,2524,4642,,0,0,0,0,0,0,0,0,0,1815
370191,"Photographic plates and film in the flat, sensitised, unexposed, of any material other than ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,678,460,952,1209,3581,478,434,499,310,209
370232,"Photographic film """"incl. instant print film"""", in rolls, sensitised, unexposed, without perforations, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,59,84,55,0,0,0,24,51,64,2
370256,"Photographic film, sensitised, in rolls, unexposed, with perforations, for colour photography ...""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,113,313,203,192,77,7,5,48,73,5
370310,"Photographic paper, paperboard and textiles, sensitised, unexposed, in rolls > 610 mm wide",0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,3,0,0,0,0,,8402,7252,7798,8845,9192,7154,7187,5574,2892,498
380120,Colloidal or semi-colloidal graphite,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,5,75,,159,479,204,213,447,1140,347,206,326,288
380620,"Salts of rosin, of resin acids or of derivatives of rosin or resin acids (excluding salts of ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,499,478,567,347,330,387,115,0,0,132
380630,Ester gums,0,0,0,0,0,0,0,0,0,,,0,0,0,171,5,0,0,0,14,0,,990,1301,1487,1735,1817,1694,1707,1919,1814,713
380690,"Derivatives of rosin, incl. salts of rosin adducts, and of resin acids, light and heavy resin ...""",0,0,0,0,0,0,0,0,0,,,595,625,533,998,31,1,18,0,343,34,,3153,2739,3254,2594,3247,3735,4369,5591,6166,6571
381129,Prepared additives for oil lubricants not containing petroleum oil or bituminous mineral oil,0,0,0,0,0,0,0,0,0,,,5299,382,3568,3094,2592,1210,87306,2203,962,1962,,20574,24016,24433,22765,19073,8375,8107,8413,6738,7651
381519,"Supported catalysts, n.e.s. (excluding with precious metal, a precious-metal compound, nickel ...",0,0,0,0,0,0,0,0,0,,,175042,67324,695,20406,1526,41600,10894,38313,3503,8822,,25651,30801,25477,31216,33950,32405,48875,70300,84555,52795
381590,"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ...",0,0,0,0,0,0,0,0,0,,,183333,219718,18920,64386,89346,13882,44245,8609,5777,64956,,20734,26252,23245,22856,24988,38716,39241,44682,48034,61743
382370,"Fatty alcohols, industrial",0,0,0,0,0,0,0,0,0,,,0,37,95,20,791,1010,3939,10533,7097,4975,,1291,1355,1585,1085,2176,1461,1290,1241,1642,2895
382430,Non-agglomerated metal carbides mixed together or with metallic binders,0,0,0,0,0,0,0,0,0,,,0,0,0,0,6,131,52,22,0,0,,2406,319,582,96,282,147,188,68,139,554
382549,"Waste organic solvents, non-halogenated",0,0,0,0,0,0,0,0,0,,,0,0,27,78,32,42,28,12,0,0,,0,0,1,73,1,0,0,0,0,
390120,"Polyethylene with a specific gravity of >= 0,94, in primary forms",138037,159924,190661,159000,199216,259950,242490,180109,181327,,,4878602,5111909,6007595,4578761,4154336,4968889,5322149,4787167,3624256,4806767,,363938,401366,488616,459700,508529,631288,811266,765806,692386,897386
390311,"Expansible polystyrene, in primary forms",7,1590,3153,5087,2823,2124,515,209,48,,,1021,1056,1952,2510,7884,10441,31464,16701,16559,34335,,78091,91680,87247,79634,82691,105454,132862,121920,103551,115009
390422,"Plasticised poly""""vinyl chloride"""", in primary forms, mixed with other substances""""",0,1,0,0,0,0,0,0,0,,,586,1187,4257,2350,2402,2773,4184,7008,4471,7887,,30029,35597,35147,36106,37997,56637,68175,86800,92034,141157
390521,"Vinyl acetate copolymers, in aqueous dispersion",0,0,0,0,0,0,0,0,0,,,4057,3937,2674,2420,2379,2038,4196,3086,2321,1666,,11887,12293,16386,19653,16857,17515,20148,20728,19461,29110
390530,"Poly""""vinyl alcohol"""", in primary forms, whether or not containing unhydrolyzed acetate groups""""",0,0,0,0,0,0,0,0,0,,,58,142,0,2,0,6,0,0,0,0,,11316,11928,13589,13767,15128,16907,17733,19652,18711,20308
390730,"Epoxide resins, in primary forms",0,0,3,0,37,9,20,17,7,,,88130,51500,74607,40214,55775,63806,64194,46689,42697,46690,,43905,49187,63446,63043,63451,66476,80542,80621,79266,133577
390799,"Saturated polyesters in primary forms (excluding polycarbonates, alkyd resins, poly""""ethylene ...""",3750,1529,0,58,553,800,155,39,1,,,91162,76932,45343,42285,48966,47000,19041,15627,11014,26403,,70674,85601,89505,112894,121940,183300,216719,222724,204685,320778
390810,"Polyamides-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms",0,0,0,22,0,60,2698,1707,394,,,0,0,0,0,27413,11879,75995,76119,14698,23232,,41210,69590,81430,74585,71862,137999,237419,261819,211070,430255
391510,"Waste, parings and scrap, of polymers of ethylene",0,0,38,24,0,16,4,24,0,,,10160,20276,6037,6674,15122,15593,13767,13909,11310,16056,,1691,2587,5352,6321,10081,21192,16722,38474,39993,80306
391590,"Waste, parings and scrap of plastics (excluding that of polymers of ethylene, styrene and vinyl ...",2290,0,404,15,103,121,78,35,3,,,35260,28890,18160,15229,4451,1562,1968,156,2128,3681,,28436,41643,46351,44332,32283,48757,89282,109133,98430,75198
391721,"Rigid tubes, pipes and hoses, of polymers of ethylene",0,0,1110,0,0,0,0,0,0,,,4453,5385,5006,5787,6209,8174,11089,13844,11612,17732,,5687,3688,9165,4478,7078,3804,2879,3417,3343,10359
392071,"Plates, sheets, film, foil and strip, of non-cellular regenerated cellulose, not reinforced, ...",0,0,0,0,0,0,0,0,0,,,39,0,0,0,0,0,0,0,0,0,,3393,4538,3812,3539,2828,2767,2279,2452,1431,2094
392113,"Plates, sheets, film, foil and strip, of cellular polyurethanes, unworked or merely surface-worked ...",0,0,0,0,0,0,0,0,0,,,34,62,0,430,78,61,132,208,454,673,,25136,41138,81464,92486,120632,141493,151228,190073,176914,173822
392190,"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ...",0,267,689,395,224,97,29,22,45,,,34100,52812,56574,52128,62401,52928,73947,89066,109736,125264,,132011,154539,201312,202450,209546,328460,416569,450693,479310,383205
392290,"Bidets, lavatory pans, flushing cisterns and similar sanitary ware, of plastics (excluding ...",0,0,0,0,0,0,0,0,0,,,4623,3782,756,1173,727,733,447,87,82,352,,13045,11035,11529,11069,13785,16152,17543,15026,14396,9790
392310,"Boxes, cases, crates and similar articles for the conveyance or packaging of goods, of plastics",0,0,0,0,0,0,0,0,0,,,34219,75493,37987,56620,26491,17135,13287,16645,12022,19317,,59583,98114,121729,132695,126716,126752,116722,118760,117247,205192
392410,"Tableware and kitchenware, of plastics",0,0,0,0,0,0,0,0,0,,,50905,47094,47616,47063,76703,39989,41701,53726,40150,48000,,3620,4981,6930,10274,15560,18792,19274,23244,20113,172117
400249,"Chloroprene """"chlorobutadiene rubber, CR"""", in primary forms or in plates, sheets or strip ...""",0,0,0,0,0,0,0,0,0,,,82,0,0,0,0,33,0,0,0,0,,15012,11690,17011,19266,10378,12791,12502,12333,9648,10238
