Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
640620,"Outer soles and heels, of rubber or plastics",707,544,1227,1189,2778,388,247,425,697,2382
691090,"Ceramic sinks, washbasins, washbasin pedestals, baths, bidets, water closet pans, flushing ...",24202,23911,24004,26902,27252,21688,10078,3480,1545,2370
570110,"Carpets and other textile floor coverings, of wool or fine animal hair, knotted, whether or ...",907,1482,923,1117,1054,1302,1695,1860,1191,2370
271220,"Paraffin wax containing < 0,75% by weight of oil",1699,1743,956,755,327,473,1253,1537,1683,2370
540232,"Textured filament yarn of nylon or other polyamides, with a linear density of > 50 tex per ...",259,368,18393,12750,16466,2449,1874,1396,2310,2366
611510,"Graduated compression hosiery [e.g., stockings for varicose veins], of textile materials, knitted ...",2734,3088,1480,2308,1016,1228,1888,2110,1942,2363
20622,Frozen edible bovine livers,1519,785,965,1041,1883,1267,769,1073,1536,2362
960610,"Press-fasteners, snap-fasteners and press studs and parts therefor",642,666,1152,1183,1409,1483,1665,1765,2369,2357
281129,"Inorganic oxygen compounds of non-metals (excluding diphosphorus pentaoxide, oxides of boron, ...",789,341,232,840,931,1106,1673,2353,1773,2352
170211,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ...",489,613,713,1321,772,2162,1537,1224,2539,2352
392112,"Plates, sheets, film, foil and strip, of cellular polymers of vinyl chloride, unworked or merely ...",2407,3820,4670,7386,9062,6098,4969,5551,3121,2349
830170,"Keys presented separately for padlocks, locks, clasps and frames with clasps incorporating ...",1136,1023,1014,1959,1501,1231,1622,1738,2759,2349
200710,"Homogenised preparations of jams, jellies, marmalades, fruit or nut pur?es and nut pastes, ...",18728,37259,4299,5006,3696,2856,2314,2505,3286,2347
320620,Pigments and preparations of a kind used for colouring any material or used as ingredients ...,10229,14125,11783,11573,5401,4149,3707,6144,5448,2340
291899,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",522,342,1581,734,2167,1008,3107,2449,2306,2337
722230,"Other bars and rods of stainless steel, cold-formed or cold-finished and further worked, or ...",53858,31176,34670,11429,3365,2798,2434,3516,1697,2337
720249,"Ferro-chromium, containing by weight <= 4% of carbon",1982,1687,4012,2329,826,1451,1139,3506,1563,2334
551319,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",4014,4118,3106,2816,6923,7513,4693,7058,1441,2326
340391,Textile lubricant preparations and preparations of a kind used for the oil or grease treatment ...,2965,2071,2541,2816,2084,2243,1791,1530,1959,2326
281610,Hydroxide and peroxide of magnesium,2792,2734,1530,2999,2761,2121,5461,3300,3135,2324
720410,"Waste and scrap, of cast iron (excluding radioactive)",86,0,183,991,26,276,192,15,9117,2322
681520,Articles of peat (excluding textile products from peat fibres),46,37,459,100,341,563,262,386,2190,2313
460211,"Basketwork, wickerwork and other articles, made directly to shape from bamboo plaiting materials ...",284,453,268,678,1729,1499,2820,3731,5753,2312
480441,"Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or ...",3301,4088,161,129,79,620,345,968,1566,2307
370110,"Photographic plates and film in the flat, sensitised, unexposed, for X-ray (excluding of paper, ...",17473,13195,12672,10592,6238,9227,4192,4810,3451,2304
900850,"Image projectors, and photographic enlargers and reducers (excluding cinematographic and parts)",1326,7621,598,5038,1898,1509,887,5995,463,2292
900890,"Parts and accessories for image projectors, photographic enlargers and reducers, n.e.s.",44,418,301,409,369,128,700,671,2488,2284
701951,"Woven fabrics, incl. narrow fabrics, of glass, of a width of <= 30 cm (excluding rovings)",424,352,392,649,1002,1304,694,1181,1577,2283
340311,Textile lubricant preparations and preparations of a kind used for the oil or grease treatment ...,4848,4937,2420,2718,887,1798,2286,1882,1115,2278
440831,"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ...",978,2283,2611,2475,1804,3511,794,999,1464,2272
60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...",4671,1602,2843,3724,1474,447,577,1076,941,2269
441840,Wooden shuttering for concrete constructional work (excluding plywood boarding),11487,9173,12351,10650,9681,8127,4776,3354,5614,2266
320412,"Synthetic organic acid dyes, whether or not metallised, and synthetic organic mordant dyes; ...",1832,1129,1810,3174,2186,1922,1260,2189,1811,2264
820530,"Planes, chisels, gouges and similar cutting tools for working wood",1368,1694,1308,1899,2389,1074,757,1085,1705,2262
820291,"Straight saw blades, of base metal, for working metal",1857,1391,2780,2038,1467,1247,1490,1619,2233,2261
540810,"Woven fabrics of high-tenacity viscose yarn, incl. monofilament of >= 67 decitex and a maximum ...",996,955,150,339,513,563,661,584,1251,2251
611529,"Pantyhose and tights of textile materials, knitted or crocheted (excluding graduated compression ...",1618,2278,2402,1617,3205,4162,5030,4632,3171,2246
310510,"Mineral or chemical fertilisers of animal or vegetable origin, in tablets or similar forms, ...",65,51,129,282,100,1347,2606,1758,2072,2245
842010,Calendering or other rolling machines (other than for metals or glass),1107,737,1183,3993,2141,792,827,794,1272,2239
70920,Fresh or chilled asparagus,99,211,190,1182,1060,1314,1397,1772,1526,2235
920290,"Guitars, harps and other string musical instruments (excluding with keyboard and those played ...",1312,794,827,1598,1300,1089,1649,2012,1949,2233
290250,Styrene,2417,8215,1501,1615,1954,1665,1585,239,1607,2231
292145,"1-Naphthylamine """"alpha-naphthylamine"""", 2-naphthylamine """"beta-naphthylamine"""" and their ...""",1788,1341,2194,3332,1340,1160,1349,2457,3404,2230
620319,"Men's or boys' suits of textile materials (excluding of wool, fine animal hair or synthetic ...",1388,2206,2697,6510,6568,6142,3945,5823,2029,2230
290549,"Tri- and other polyhydric acyclic alcohols (excluding 2-ethyl-2-""""hydroxymethyl"""" propane-1,3-diol ...""",1902,2079,12656,3835,2659,2019,2050,2728,2007,2220
900190,"Lenses, prisms, mirrors and other optical elements, of any material, unmounted (excluding such ...",2455,1174,1770,4031,3634,5312,2018,2098,1512,2219
251400,"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or ...",1386,950,1179,919,1505,1872,1763,2513,1718,2211
570299,"Carpets and other floor coverings, of vegetable textile materials or coarse animal hair, woven, ...""",1896,1853,1452,2911,4610,3321,7138,3235,2247,2208
320413,Basic synthetic organic dyes; preparations based on basic synthetic organic dyes of a kind ...,3996,4361,4233,2082,3001,1856,812,1125,1774,2204
610413,"Women's or girls' suits of synthetic fibres, knitted or crocheted (excluding ski overalls and ...",12546,1405,505,81,1460,37269,86828,119220,36472,2202
282200,Cobalt oxides and hydroxides; commercial cobalt oxides,0,2335,0,938,1953,1607,3246,7372,1510,2201
540120,"Sewing thread of artificial filaments, whether or not put up for retail sale",2971,2776,3936,3979,3538,2843,1869,2542,1452,2200
841210,Reaction engines other than turbojets,5669,9207,690,27649,34896,87227,28320,4262,3273,2200
293627,"Vitamin C and its derivatives, used primarily as vitamins",2337,2237,2221,2458,1983,3073,4100,2213,1462,2193
843860,"Machinery for the industrial preparation of fruits, nuts or vegetables (excluding cooking and ...",4623,7625,3125,2893,2375,2846,5774,3442,2463,2191
551513,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",3567,5273,3713,5232,2974,2470,4033,11606,9361,2187
631010,"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ...",719,1549,794,1556,1306,1716,1432,2687,2860,2185
80211,Fresh or dried almonds in shell,13018,6434,14675,14859,24798,33929,34319,39612,38368,2181
790500,"Zinc plates, sheets, strip and foil",3011,2481,3356,7507,2027,1769,619,552,1424,2180
846789,"Tools for working in the hand, hydraulic or with self-contained non-electric motor (excluding ...",7079,20708,9904,19459,6652,7100,4088,5480,3800,2179
284170,Molybdates,1327,1252,1183,1447,1059,963,912,1387,1592,2173
280469,"Silicon containing < 99,99% by weight of silicon",550,923,837,5214,6569,2105,3368,2420,2323,2173
400912,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), not reinforced or otherwise ...",7075,7793,5274,6879,5774,4300,4193,4838,5561,2168
843699,"Parts of agricultural, horticultural, forestry or bee-keeping machinery, n.e.s.",28634,18997,39918,13897,15066,5480,22938,9139,3783,2162
820240,Chainsaw blades of base metal,480,2065,158,489,538,295,789,820,2188,2158
720925,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...""",2941,3394,361,922,89,176,95,687,58,2147
900290,"Lenses, prisms, mirrors and other optical elements, mounted, of any material, being parts of ...",667,1491,483,1469,1350,980,1986,1878,1188,2142
902910,"Revolution counters, production counters, taximeters, milometers, pedometers and the like (excluding ...",7517,5847,5099,4995,2969,2965,3518,2496,2114,2142
720990,"Flat-rolled products of iron or steel, of a width of >= 600 mm, cold-rolled """"cold-reduced"""", ...""",29252,24384,18935,12112,3425,6867,5560,2923,1873,2141
721912,"Flat-rolled products of stainless steel, of a width of>= 600 mm, not further worked than hot-rolled, ...",18454,14352,4912,4292,2799,1128,2070,2619,2133,2140
721610,"U, I or H sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn ...",43587,40462,54182,76048,40800,12187,6484,4422,5893,2139
540753,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament ...",7294,3320,1637,2186,3277,13175,32755,20973,8252,2139
842541,Built-in jacking systems of a type used in garages,4151,5406,3094,5228,4489,2638,2139,2356,2429,2133
850163,"AC generators """"alternators"""", of an output > 375 kVA but <= 750 kVA (excl. photovoltaic  ...""",9627,7726,4349,6558,1810,1016,1874,3663,971,2126
691410,"Ceramic articles of porcelain or china, n.e.s.",3699,2252,2896,1512,2382,7433,1798,2085,1468,2125
380190,"Preparations based on graphite or other carbon in the form of pastes, blocks, plates or other ...",65769,7364,7915,1699,2820,3691,2205,1315,1453,2125
442010,"Statuettes and other ornaments, of wood (excluding wood marquetry and inlaid wood)",674,978,1033,2536,1198,599,387,582,895,2124
960310,"Brooms and brushes, consisting of twigs or other vegetable materials bound together, with or ...",778,1649,1738,1887,1407,903,690,1363,1603,2121
310290,Mineral or chemical nitrogen fertilisers (excluding urea; ammonium sulphate; ammonium nitrate; ...,1542,1031,1684,4445,265,6674,4211,3035,3154,2118
290511,"Methanol """"methyl alcohol""""""""",917,879,906,1194,2181,1411,1835,2173,1550,2111
60220,"Edible fruit or nut trees, shrubs and bushes, whether or not grafted",1509,570,1706,4240,4487,2690,1891,2509,1167,2107
846792,"Parts of pneumatic tools for working in the hand, n.e.s.",1627,1358,1502,2017,1653,1418,1684,1724,2834,2106
681490,"Worked mica and articles of mica (excluding electrical insulators, insulating fittings, resistors ...",333,47,145,591,111,230,199,229,1301,2101
611190,"Babies' garments and clothing accessories of textile materials, knitted or crocheted (excluding ...",16114,9363,13549,7141,9170,2782,2139,997,3185,2099
360610,Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette ...,1033,1305,1413,910,761,1603,903,2128,3338,2093
845190,"Parts of machines for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, ...",5854,7868,13304,7042,5751,4749,4723,7082,2292,2093
710692,"Silver, incl. silver plated with gold or platinum, semi-manufactured",2212,630,1869,1343,739,1538,1012,1361,987,2091
870333,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",43,732,0,122,256,0,41,363,42,2088
843340,"Straw or fodder balers, incl. pick-up balers",7871,7363,1195,3321,2717,2073,860,3066,461,2087
845929,"Drilling machines for working metal, not numerically controlled (excluding way-type unit head ...",8394,4884,8552,12062,3710,2847,3665,2807,2886,2085
842382,Weighing machinery of a maximum weighing capacity > 30 kg but <= 5.000 kg (excluding personal ...,880,1402,1037,1988,1603,1847,1374,1359,2122,2083
846595,"Drilling or mortising machines for working wood, cork, bone, hard rubber, hard plastics or ...",2074,2217,1329,3078,1515,1275,2229,1267,689,2083
71290,"Dried vegetables and mixtures of vegetables, whole, cut, sliced, broken or in powder, but not ...",310,422,630,939,583,1433,1004,1709,1872,2072
845229,"Sewing machines, industrial type (excluding automatic units)",3951,3067,5242,6441,4194,2639,2888,2393,3008,2070
901530,Levels,2191,2926,1900,5087,2115,1307,1885,1784,1822,2069
291815,Salts and esters of citric acid (excluding inorganic or organic compounds of mercury),3750,2281,2030,2356,1451,1712,1597,1496,1643,2066
70940,Fresh or chilled celery (excluding celeriac),632,833,872,1605,1354,1303,1776,2400,1976,2066
800300,"Tin bars, rods, profiles and wire, n.e.s.",707,295,497,711,342,313,1478,421,857,2056
630510,"Sacks and bags, for the packing of goods, of jute or other textile bast fibres of heading 5303",9812,8348,7806,6542,6512,5742,5623,5901,2025,2054
853922,Filament lamps of a power <= 200 W and for a voltage > 100 V (excluding tungsten halogen filament ...,7477,3722,3189,3498,2019,549,1513,499,433,2049
847350,"Parts and accessories equally suitable for use with two or more typewriters, word-processing ...",26457,48554,48573,13950,15157,1736,2515,1543,2245,2047
570420,"Floor tiles, of felt, not tufted or flocked, with an area of > 0,3 m©÷ but <= 1 m©÷",0,0,0,0,0,0,0,0,0,2038
961100,"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ...",1407,1273,1049,2041,1679,2178,1344,1784,1969,2037
731450,"Expanded metal, of iron or steel",7758,5968,3683,2839,2725,2119,2489,1671,6724,2037
690590,"Ceramic chimney pots, cowls, chimney liners, architectural ornaments and other ceramic constructional ...",2713,3001,2423,2369,2282,1083,907,888,1019,2037
821410,"Paperknives, letter openers, erasing knives, pencil sharpeners and blades therefor, of base ...",3739,4842,3131,4016,2337,3223,2661,3033,1817,2035
843061,"Tamping or compacting machinery, not self-propelled (excluding hand-operated tools)",7865,6608,6794,4889,4018,1684,3696,1350,2212,2032
701710,"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated, of ...",181,408,321,1070,777,920,1090,1533,4749,2030
253090,"Arsenic sulfides, alunite, pozzuolana, earth colours and other mineral substances, n.e.s.",7344,10023,4066,2510,793,2533,2649,2646,1778,2028
283660,Barium carbonate,1837,1888,1143,2128,1315,8594,1255,1012,901,2026
80231,"Fresh or dried walnuts, in shell",4624,2318,4082,3915,4954,6299,8603,7782,7688,2025
590320,"Textile fabrics impregnated, coated, covered or laminated with polyurethane (excluding wallcoverings ...",421,548,535,474,404,969,730,1178,1206,2024
170390,Beet molasses resulting from the extraction or refining of sugar,607,270,0,6697,11378,9295,3483,5081,8786,2020
581092,"Embroidery of man-made fibres on a textile fabric base, in the piece, in strips or in motifs ...",0,1005,393,410,817,992,1104,1889,2344,2020
843390,"Parts of harvesting machinery, threshing machinery, mowers and machines for cleaning, sorting ...",14299,14393,5882,9569,6960,5927,3774,7154,2732,2017
901180,"Optical microscopes (excluding for photomicrography, cinephotomicrography or microprojection, ...",6646,6413,9605,5093,3747,6313,3851,1533,3419,2012
160411,"Prepared or preserved salmon, whole or in pieces (excluding minced)",33,103,232,840,560,394,634,1974,2544,2009
870432,"Motor vehicles for the transport of goods, with only spark-ignition internal combustion piston ...",47272,87359,82549,98476,54442,29218,14444,919,984,2008
71440,"Taro """"Colocasia spp."""", fresh, chilled, frozen or dried, whether or not sliced or in the ...""",853,892,67,273,626,1171,1458,1457,1914,2006
200520,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)",273,689,1444,1618,2493,1344,1212,1425,2868,2005
580639,"Narrow woven fabrics of textile materials other than cotton or man-made fibres, with a width ...",7220,5483,5814,6287,2370,2236,2217,2033,1049,2005
81350,Mixtures of nuts or dried fruits,983,1573,3462,4272,1622,516,1570,1478,2138,2004
740400,"Waste and scrap, of copper (excluding ingots or other similar unwrought shapes, of remelted ...",1290,1240,1276,1047,974,580,268,1569,4459,1999
350520,"Glues based on starches, dextrins or other modified starches (excluding those put up for retail ...",5705,4773,4623,3860,3569,3881,3835,3634,2434,1997
540252,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, with a twist of > 50 ...",1249,203,137,102,1747,5758,5843,5995,4692,1997
280800,Nitric acid; sulphonitric acids,1653,2014,1728,2067,2096,1957,2066,1646,1561,1993
570490,"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up (excluding ...",6167,5224,4418,4715,3735,1353,3176,1443,803,1993
80241,"Fresh or dried chestnuts """"Castanea spp."""", in shell""""",2349,2922,3187,1736,2379,1407,2747,2062,1915,1992
960719,Slide fasteners (excluding fitted with chain scoops of base metal),1674,1672,1805,2402,1583,1653,1543,1700,1136,1990
70390,"Leeks and other alliaceous vegetables, fresh or chilled (excluding onions, shallots and garlic)",0,0,0,173,335,423,421,1713,1514,1984
722850,"Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished ...",3014,1440,4891,6102,2252,2104,3129,1899,2772,1978
842832,"Continuous-action elevators and conveyors for goods or materials, bucket type (excluding for ...",76684,14566,9884,14001,1166,2025,1752,4240,3406,1978
151499,"High erucic acid rape or colza oil """"fixed oil which has an erucic acid content of >= 2%"""", ...""",2397,3954,3237,3931,3730,3361,3329,3029,3878,1977
280421,Argon,3969,8439,10017,6436,2991,788,5658,2741,1722,1976
200931,"Single citrus fruit juice, unfermented, Brix value <= 20 at 20¡ÆC, whether or not containing ...",3163,3679,4906,6688,7212,4806,5467,2999,3326,1974
290531,"Ethylene glycol """"ethanediol""""""""",1932,7200,1678,3051,371,218,223,311,949,1967
722012,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than hot-rolled, ...",1777,1903,1892,3479,3486,3435,3274,4236,3541,1961
860730,"Hooks and other coupling devices, buffers, and parts thereof, for railway or tramway locomotives ...",0,214,29,74,302,206,1144,994,1036,1957
560749,"Twine, cordage, ropes and cables of polyethylene or polypropylene, whether or not plaited or ...",1336,1447,1319,2972,2143,1657,2469,3260,2022,1953
590610,"Adhesive tape of rubberised textile fabrics, of a width of <= 20 cm (excluding that impregnated ...",671,2102,2713,3617,3412,4234,3736,3955,2535,1952
850120,"Universal AC-DC motors of an output > 37,5 W",46127,19477,15652,11686,5741,3062,5164,4119,4290,1946
902990,"Parts and accessories for revolution counters, production counters, taximeters, milometers, ...",550,931,782,1133,893,1063,843,1780,2545,1941
291020,"Methyloxirane """"propylene oxide""""""""",549,480,523,515,417,730,496,1214,1794,1937
700312,"Cast glass and rolled glass, in non-wired sheets, coloured throughout the mass """"body tinted"""", ...""",1892,1233,1623,3675,1028,571,925,310,439,1937
40819,"Egg yolks, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, ...",2522,3434,4165,5928,6054,3753,4160,4066,2348,1934
291412,"Butanone """"methyl ethyl ketone""""""""",3338,2344,2088,1924,1446,1262,2274,2377,1356,1931
721710,"Wire of iron or non-alloy steel, in coils, not plated or coated, whether or not polished (excluding ...",9672,8280,6503,9456,8575,7043,8150,34344,23031,1929
847529,Machines for manufacturing or hot working glass or glassware (excl. machines for making optical ...,4986,5902,15964,10674,7350,8363,4141,3962,1827,1924
290621,Benzyl alcohol,1010,1617,1250,1289,1499,2057,2482,2542,1426,1921
401035,"Endless synchronous belts, of vulcanised rubber, of an outside circumference > 60 cm but <= ...",831,326,274,513,899,284,360,335,956,1920
120890,Flours and meal of oil seeds or oleaginous fruit (excluding soya and mustard),2939,3578,3370,2504,1714,1356,1338,1387,1749,1915
284700,"Hydrogen peroxide, whether or not solidified with urea",4017,4990,3754,4163,3249,3263,3425,3580,2685,1913
282751,Bromides of sodium or of potassium,711,7348,693,511,2472,4997,1348,3239,7927,1912
870990,"Parts of self-propelled works trucks, not fitted with lifting or handling equipment, of the ...",65689,87185,757,24102,31932,34973,50115,41925,174858,1911
960990,"Pencils, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",7165,6332,5407,13558,5727,8495,7371,6649,4980,1911
292119,"Acyclic monoamines and their derivatives; salts thereof (excluding methylamine, dimethylamine, ...",3581,5172,4867,4704,4293,3769,2826,1774,1705,1909
391610,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, ...",672,1623,581,753,1010,1242,1428,1615,2474,1908
845819,"Horizontal lathes, incl. turning centres, for removing metal, not numerically controlled",6299,13059,6972,5941,15080,7695,1709,2493,1853,1907
950640,Articles and equipment for table-tennis,701,938,879,931,1101,422,632,842,1420,1907
610891,"Women's or girls' n?glig?s, bathrobes, dressing gowns, housejackets and similar articles of ...",125,258,343,671,838,857,845,13974,5722,1907
610220,"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ...",127,1294,438,1725,12133,2418,3933,1395,3721,1905
470720,"Recovered """"waste and scrap"""" paper or paperboard made mainly of bleached chemical pulp, not ...""",0,40,0,32,6,7,90,350,2214,1905
200870,"Peaches, incl. nectarines, prepared or preserved, whether or not containing added sugar or ...",7992,6794,6961,9379,6880,6042,4150,2485,2240,1903
391710,"Artificial guts """"sausage casings"""" of hardened protein or cellulose materials""""",1691,2127,1957,1125,1720,1157,1444,1822,1422,1902
540772,"Woven fabrics of yarn containing >= 85% synthetic filament by weight, incl. monofilament of ...",3549,5309,2057,1112,1004,1715,2086,1859,2198,1901
291819,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",1018,1279,1340,2334,1646,2881,2016,3429,2225,1900
848050,Moulds for glass (excluding moulds of graphite or other carbons and ceramic moulds),1708,2617,3885,3251,3422,2284,1682,1775,1492,1898
621112,Women's or girls' swimwear (excluding knitted or crocheted),467,643,5337,4158,4331,663,1245,1489,2046,1896
600410,"Knitted or crocheted fabrics, of a width of > 30 cm, containing >= 5% by weight elastomeric ...""",787,749,241,91,1130,1478,4749,5763,2599,1889
440112,"Fuel wood, in logs, billets, twigs, faggots or similar forms, non-coniferous",0,0,0,0,0,0,0,0,0,1886
530919,"Woven fabrics of flax, containing >= 85% flax by weight, dyed, made of yarn of different colours, ...",179,165,273,302,278,452,326,562,1479,1886
961800,"Tailors' dummies and other lay figures, automata and other animated displays used for shop ...",1043,1963,1287,11066,2153,1555,1078,1642,1529,1885
853290,"Parts of electrical """"pre-set"""" capacitors, fixed, variable or adjustable, n.e.s.""""",1638,2320,1186,2504,1878,2122,1064,470,1000,1884
871491,"Frames and forks, and parts thereof, for cycles, n.e.s. (excluding for motorcycles)",93,250,31,681,458,144,547,535,939,1884
151419,"Low erucic acid rape or colza oil """"fixed oil which has an erucic acid content of < 2%"""" and ...""",460,499,1093,506,957,1196,7572,679,571,1880
151530,"Castor oil and fractions thereof, whether or not refined, but not chemically modified",1853,1091,1363,1367,959,1019,1052,1146,1360,1878
871496,"Pedals and crank-gear, and parts thereof, for bicycles, n.e.s.",1511,917,1527,1211,770,713,1425,1450,1665,1873
551599,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres, other than those ...",2831,1666,2828,4691,3849,895,1575,2245,1751,1871
580133,"Cut weft pile fabrics, of man-made fibres (excluding terry towelling and similar woven terry ...",2317,1677,1649,1161,2096,3714,973,1125,1211,1870
190220,"Pasta, stuffed with meat or other substances, whether or not cooked or otherwise prepared",22851,18740,18143,20026,18703,17313,13004,4165,2884,1868
470692,"Chemical pulp of fibrous cellulosic material (excluding that of bamboo, wood, cotton linters ...",2094,7076,538,405,3365,189,1024,858,889,1868
130232,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether ...",5278,3595,2603,4534,19744,6222,10299,10841,3421,1868
690990,"Ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, ...",3815,3509,1159,601,760,816,1312,6183,6682,1865
846593,"Grinding, sanding or polishing machines for working wood, cork, bone, hard rubber, hard plastics ...",3349,3372,3423,3623,2538,2288,1957,1270,729,1864
820190,"Scythes, sickles, hay knives, timber wedges and other hand tools of a kind used in agriculture, ...",629,1052,848,1692,1170,316,819,1040,1844,1861
292142,Aniline derivatives and their salts,0,124,128,195,374,533,2414,1405,816,1857
845899,"Lathes, incl. turning centres, for removing metal, not numerically controlled (excluding horizontal ...",14610,15327,10932,16597,11943,8589,9038,2162,1813,1856
292159,"Aromatic polyamines and their derivatives; salts thereof (excluding o-phenylenediamine, m-phenylenediamine, ...",1177,1629,2102,1446,2589,817,286,1347,2491,1851
860721,"Air brakes and parts thereof for railway or tramway locomotives or rolling stock, n.e.s.",1019,2323,2693,1879,1995,1443,699,1611,4887,1846
620811,Women's or girls' slips and petticoats of man-made fibres (excluding knitted or crocheted and ...,1118,58,86,330,939,735,149,377,12,1844
760519,"Wire of non-alloy aluminium, with a maximum cross-sectional dimension of <= 7 mm (other than ...",9190,12187,7011,14985,4594,4732,2207,1456,3023,1840
690490,"Ceramic flooring blocks, support or filler tiles and the like (excluding those of siliceous ...",1740,3304,4823,3197,4398,4514,1903,2202,1587,1832
570292,"Carpets and other floor coverings, of man-made textile materials, woven, not tufted or flocked, ...",29836,23357,19062,14753,11632,6505,7627,7847,4314,1831
540269,"Multiple """"folded"""" or cabled synthetic filament yarn, incl. synthetic monofilament of < 67 ...""",113,210,108,889,551,765,501,1397,1215,1828
270730,"Xylol """"xylenes"""" containing > 50% of xylenes (excluding chemically defined)""""",2773,5918,4130,3586,2374,1874,2098,1901,1587,1828
845420,"Ingot moulds and ladles, of a kind used in metallurgy or in metal foundries",5701,4225,3396,4097,1943,1266,1354,1325,2038,1822
590110,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers ...",1937,1718,1871,1218,735,1086,3690,5588,1276,1821
900699,"Parts and accessories for photographic flashlights and flashlight apparatus, n.e.s.",448,2723,2284,2747,2273,3938,3956,3358,1440,1820
690310,"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ...",221,833,288,1503,692,281,275,475,464,1810
847930,Presses for the manufacture of particle board or fibre building board of wood or other ligneous ...,1238,1662,1737,1735,645,725,1156,523,2252,1803
282520,Lithium oxide and hydroxide,2070,1506,1505,2121,1582,3267,1704,3057,2113,1803
293690,"Provitamins and mixtures of vitamins, of provitamins or of concentrates, whether or not in ...",6636,1107,2121,1562,5535,3395,4158,2828,3108,1800
820210,"Handsaws, with working parts of base metal (excluding power-operated saws)",1118,1699,1342,2635,1662,1414,1384,2204,2138,1797
281520,"Potassium hydroxide """"caustic potash""""""""",1958,1685,1426,2194,1584,1529,2022,1755,1869,1796
520832,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",82,1181,31,270,726,666,869,1192,1200,1793
950632,Golf balls,1078,676,1057,829,692,594,892,825,997,1792
392079,"Plates, sheets, film, foil and strip, of non-cellular cellulose derivatives, not reinforced, ...",1657,1030,1468,3334,2626,4462,6044,4605,2504,1789
40310,"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, ...",490,1062,868,1272,1869,1648,1390,1493,1415,1787
550810,"Sewing thread of synthetic staple fibres, whether or not put up for retail sale",2375,1665,2142,2834,1968,1359,846,1211,1274,1786
280120,Iodine,605,551,523,1119,1000,797,1783,1777,2120,1780
846596,"Splitting, slicing or paring machines, for working wood",3513,7701,3844,11509,2274,3431,3192,2209,1712,1779
843510,"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices ...",2365,2445,2339,4062,4983,2502,1412,2625,2635,1774
845730,Multi-station transfer machines for working metal,2297,3071,1069,2752,3606,4514,2739,431,955,1771
853910,Sealed beam lamp units,6619,7567,11117,9379,8315,9833,11537,13636,2102,1769
282410,"Lead monoxide """"litharge, massicot""""""""",3311,2661,2968,2766,2825,2833,3007,1200,3011,1767
350400,"Peptones and their derivatives; other albuminous substances and their derivatives, n.e.s.; ...",3490,2318,820,1526,735,1489,3496,7806,3845,1763
900661,Electronic discharge lamp flashlight apparatus for photographic purposes,1912,1338,1069,605,80,263,355,3003,1260,1749
740321,"Copper-zinc base alloys """"brass"""" unwrought""""",146,32,67,155,234,250,536,543,1230,1749
841610,Furnace burners for liquid fuel,3367,5469,5702,2513,2325,2492,2764,4865,3735,1747
