Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
210330,"Mustard flour and meal, whether or not prepared, and mustard",7790,7812,8369,8435,9151,10023,9041,9266,9182,11645
730669,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel (excluding ...",9253,9865,11916,12452,14626,19355,17683,15368,12691,11639
620291,"Women's or girls' anoraks, incl. ski jackets, windcheaters, wind-jackets and similar articles, ...",5932,5946,10087,8109,12817,8781,12037,11710,5277,11639
821520,"Sets consisting of one or more knives of heading 8211 and at least an equal number of spoons, ...",2398,2732,4613,4921,5565,5470,9163,5683,6494,11628
530921,"Woven fabrics of flax, containing predominantly, but < 85% flax by weight, unbleached or bleached",7506,8640,12826,18899,18453,21562,29268,21039,14086,11607
961320,"Pocket lighters, gas fuelled, refillable",3708,4424,5913,4854,12192,13554,13241,12427,12876,11589
848320,"Bearing housings, incorporating ball or roller bearings, for machinery",5378,6569,8648,7887,8076,9531,12055,9549,13020,11586
910511,"Alarm clocks, electrically operated",1417,1490,2652,2770,4262,5785,6764,7378,7934,11571
120810,Soya bean flour and meal,15070,14223,13896,10937,11835,12905,12859,12832,12166,11570
890130,Refrigerated vessels (excluding tankers),360,16453,10587,12762,18124,7300,13537,19374,9413,11569
870490,"Motor vehicles for the transport of goods, with engines other than internal combustion piston ...",194,132,448,996,845,1468,1725,7311,4709,11537
200390,"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid (excluding ...""",6557,6294,7164,7916,8485,8752,10040,11041,10488,11516
680520,"Natural or artificial abrasive powder or grain, on a base of paper or paperboard only, whether ...",7441,6692,7802,7513,6480,7154,6825,7790,8451,11498
610431,"Women's or girls' jackets and blazers of wool or fine animal hair, knitted or crocheted (excluding ...",3217,2816,2507,3360,2786,2325,1245,1465,12863,11494
740829,"Wire of copper alloys (other than copper-zinc alloys [brass], copper-nickel alloys [cupro-nickel] ...",10412,9425,7695,8854,9403,8950,10234,9105,10052,11490
620722,"Men's or boys' nightshirts and pyjamas of man-made fibres (excluding knitted or crocheted, ...",646,1681,3903,3687,2995,2784,3582,4507,7708,11483
160557,"Abalone, prepared or preserved (excluding smoked)",4566,6025,6807,7539,9140,8913,9313,13810,19175,11459
721240,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",23843,21408,24695,30117,38589,10725,7594,8000,10709,11445
291440,Ketone-alcohols and ketone-aldehydes,6115,7424,7777,7560,8181,10225,14077,10045,10015,11415
430211,"Tanned or dressed furskins of mink, whole, with or without heads, tails or paws, not assembled",6060,5019,3635,3500,7532,6267,11745,8702,4850,11390
830790,"Flexible tubing of base metal other than iron or steel, with or without fittings",13002,14555,15267,17086,16937,18968,20225,16624,10095,11388
281390,Sulphides of non-metals (excluding carbon disulphide); commercial phosphorus trisulphide,2864,2540,2355,2763,5130,10120,18106,17178,18108,11381
281129,"Inorganic oxygen compounds of non-metals (excluding diphosphorus pentaoxide, oxides of boron, ...",13152,10292,10329,10988,8440,9812,11704,10374,12571,11371
621430,"Shawls, scarves, mufflers, mantillas, veils and similar articles of synthetic fibres (excluding ...",17287,16650,15548,15981,14480,16243,19871,16852,10778,11319
853990,"Parts of electric filament or discharge lamps, sealed beam lamp units, ultraviolet or infra-red ...",36201,39716,31509,23132,13545,15920,13181,10964,10159,11302
510539,"Fine animal hair, carded or combed (excluding wool and hair of Kashmir """"cashmere"""" goats)""""",3438,4855,6673,7840,4427,3323,10233,15529,8644,11295
620461,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of wool or fine animal ...",6398,5680,6208,9047,12130,10703,11547,12572,10564,11253
843320,"Mowers, incl. cutter bars for tractor mounting (excluding mowers for lawns, parks or sports ...",8793,9537,8724,6864,5529,6903,8489,10071,10924,11251
701020,"Stoppers, lids and other closures, of glass",2908,2626,4759,3771,3642,5962,6680,7085,8746,11251
330620,"Yarn used to clean between the teeth """"dental floss"""", in individual retail packages""""",2149,2538,3610,4903,6058,5618,7785,8498,8684,11217
731821,"Spring washers and other lock washers, of iron or steel",7349,9451,10919,8982,8469,9953,10663,10673,11177,11211
30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates ...",9525,9658,10632,10573,12964,14829,11517,15759,12147,11185
810196,Tungsten wire,12676,13048,12604,9080,9198,9092,8862,9218,8016,11149
70410,Fresh or chilled cauliflowers and broccoli,17321,14218,14315,8771,9784,10104,12546,12955,12063,11148
400911,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), not reinforced or otherwise ...",32996,20196,15782,12778,12670,10132,11682,11700,10753,11118
740721,"Bars, rods and profiles, of copper-zinc base alloys """"brass"""", n.e.s.""""",7830,4232,5788,6801,15243,9862,4905,7051,7480,11110
960840,Propelling or sliding pencils,11760,9853,9822,10623,11815,12991,13882,13422,9113,11102
294130,Tetracyclines and their derivatives; salts thereof,4631,5684,5301,5934,7168,5432,7042,6834,6151,11095
820540,Hand-operated screwdrivers,8770,9044,8787,9138,9284,10593,10200,9860,10598,11094
853223,"Fixed electrical capacitors, ceramic dielectric, single layer (excluding power capacitors)",26667,22460,24255,17668,16588,14201,14726,11092,10489,11087
290621,Benzyl alcohol,7757,9250,11233,8807,6739,7962,11379,7335,8241,11085
845229,"Sewing machines, industrial type (excluding automatic units)",17582,17356,17333,15311,13178,11942,9537,10451,8896,11071
720410,"Waste and scrap, of cast iron (excluding radioactive)",21764,11686,6728,8308,7970,9506,12015,15970,8257,11069
844790,"Machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines ...",9996,15850,19607,9084,8953,9582,8898,12265,9200,11069
510810,Carded yarn of fine animal hair (excluding that of wool or that put up for retail sale),2113,3016,3088,6264,10798,9558,11033,11703,9373,11053
950640,Articles and equipment for table-tennis,13850,14712,17746,18486,18867,19452,18512,17941,12448,11026
200520,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)",5118,3241,6509,15533,6877,5021,4700,5384,6785,10993
580122,"Cut corduroy, of cotton (excluding terry towelling and similar woven terry fabrics, tufted ...",3855,3661,1774,2868,4969,4473,9836,13330,10166,10974
551090,"Yarn containing predominantly, but < 85% artificial staple fibres by weight, other than that ...",9122,9275,9184,10356,14959,16069,12579,10400,10852,10973
900630,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical ...",5654,3036,2251,1763,3394,2585,4857,9769,10935,10963
700729,Laminated safety glass (excluding glass of size and shape suitable for incorporation in motor ...,6868,6816,5243,6657,12366,16074,22364,22471,21472,10938
291429,"Cyclanic, cyclenic or cycloterpenic ketones, without other oxygen function (excluding cyclohexanone, ...",6283,6670,6840,6433,8228,8401,12482,10451,9278,10928
560130,Textile flock and dust and mill neps,17579,16670,17276,15673,16145,14129,13267,11449,11073,10919
590190,Tracing cloth; prepared painting canvas; buckram and similar stiffened textile fabrics of a ...,359,1040,1490,2312,2990,3553,6443,9025,9961,10912
150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically ...",2208,2066,3207,5694,6542,5618,7625,16779,10631,10885
620191,"Men's or boys' anoraks, incl. ski jackets, windcheaters, wind-jackets and similar articles, ...",5597,10506,15956,16290,12860,9579,7227,9263,7284,10876
911490,"Clock or watch parts, n.e.s.",13689,13347,19679,13324,11500,11695,10239,9847,9328,10873
853929,"Filament lamps, electric (excluding tungsten halogen lamps, lamps of a power <= 200 W and for ...",19131,19825,20165,16041,14777,13966,15307,11854,7742,10848
490890,"Transfers """"decalcomanias"""" (excluding vitrifiable)""""",19261,20349,15529,18839,17139,24204,15296,10744,7747,10835
710691,"Silver, incl. silver plated with gold or platinum, unwrought (excluding silver in powder form)",32046,24374,23720,15588,16950,28813,10322,1966,17290,10807
10690,"Live animals (excluding mammals, reptiles, birds, insects, fish, crustaceans, molluscs and ...",4157,5163,6301,6635,6856,7913,8712,8857,10376,10799
30821,"Live, fresh or chilled, sea urchins """"Strongylocentrotus spp., Paracentrotus lividus, Loxechinus ...""",218,346,893,1262,1415,2253,4402,7369,8289,10796
540419,Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm (excluding ...,9458,10631,10769,10493,10893,12211,11241,10343,10612,10794
200490,"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar or acetic ...",7779,8828,7780,8092,9690,10136,9531,9992,8955,10773
961620,Powder puffs and pads for the application of cosmetics or toilet preparations,3817,3040,3154,4292,10582,12452,18392,17973,10248,10759
640220,"Footwear with outer soles and uppers of rubber or plastics, with upper straps or thongs assembled ...",1693,2644,6882,2510,2431,4718,5348,7522,8005,10727
640510,"Footwear with uppers of leather or composition leather (excluding with outer soles of rubber, ...",8383,10744,8139,4760,3568,6831,9485,7928,9885,10719
570242,"Carpets and other floor coverings, of man-made textile materials, woven, not tufted or flocked, ...",3166,2760,3201,4093,4908,4429,5500,7204,8322,10694
880400,"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories ...",2246,4206,5702,9157,5374,7034,7109,6929,12063,10691
660200,"Walking sticks, seat-sticks, whips, riding-crops and the like (excluding measure walking sticks, ...",6416,7852,6425,5298,4876,5095,6298,6983,7485,10689
320414,Direct synthetic organic dyes; preparations based on direct synthetic organic dyes of a kind ...,8061,8085,8207,7969,11002,10008,9151,9445,9544,10688
846090,"Machines for deburring, grinding or polishing metals, metal carbides or cermets (excluding ...",22073,35575,20490,29781,16932,16455,16362,16274,7372,10686
151000,"Other oils and their fractions, obtained solely from olives, whether or not refined, but not ...",4030,5779,7789,6020,5160,5867,8487,7455,6542,10685
732394,"Table, kitchen or other household articles, and parts thereof, of iron other than cast iron ...",8101,9805,11233,10071,15717,18331,10423,12115,7869,10674
441912,Chopsticks of bamboo,0,0,0,0,0,4949,6014,6636,8085,10665
841280,"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ...",62793,104079,77925,18517,23809,9814,10827,10447,7126,10662
840410,"Auxiliary plant for use with boilers of heading 8402 or 8403, e.g. economizers, superheaters, ...",32779,106372,39276,15945,28069,25768,12290,18870,12743,10657
90421,"Fruits of the genus Capsicum or of the genus Pimenta, dried, neither crushed nor ground",37057,10334,7569,8682,7289,6470,7568,9228,11663,10654
820600,"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale",11924,12186,12556,7961,8164,10688,8441,8311,8889,10653
741122,"Tubes and pipes of copper-nickel base alloys """"cupro-nickel"""" or copper-nickel-zinc base alloys ...""",35256,53845,39373,36671,27520,18074,10893,19579,12091,10648
900390,"Parts of frames and mountings for spectacles, goggles or the like, n.e.s.",11951,9462,9983,11699,13980,11450,12875,14012,8665,10641
853290,"Parts of electrical """"pre-set"""" capacitors, fixed, variable or adjustable, n.e.s.""""",12175,14791,14649,14028,12114,11413,11550,10954,13359,10639
400510,"Rubber, unvulcanised, compounded with carbon black or silica, in primary forms or in plates, ...",13796,9446,10968,12854,12078,12116,11296,11733,11200,10628
820760,Interchangeable tools for boring or broaching,20229,19306,18505,19633,17947,16668,18840,14240,12740,10609
190220,"Pasta, stuffed with meat or other substances, whether or not cooked or otherwise prepared",8200,8917,7531,8162,9047,12938,13726,13084,9601,10592
841520,"Air conditioning machines of a kind used for persons, in motor vehicles",2081,2926,2118,1519,2129,7923,7420,9744,9975,10583
960899,"Parts of ball-point pens, felt-tipped and other porous-tipped pens and markers, fountain pens ...",8783,7435,7301,8201,12097,12496,12161,13332,9409,10575
30344,"Frozen bigeye tunas """"Thunnus obesus""""""""",42777,22336,25817,20906,20968,24551,18893,12398,3057,10559
400922,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",5594,11221,14081,6371,5760,7416,6329,5369,6373,10545
740729,"Bars, rods and profiles of copper alloys, n.e.s. (excluding such articles of copper-zinc base ...""",8190,15003,8326,11123,7165,8634,10717,9514,10853,10533
854089,"Electronic valves and tubes (excluding receiver or amplifier valves and tubes, microwave tubes, ...",13559,13133,16554,13467,12420,11690,14262,9450,9939,10506
853010,"Electrical signalling, safety or traffic control equipment for railways or tramways (excluding ...",16303,94793,41135,23616,37339,16455,6302,16074,16726,10491
30351,"Frozen herrings """"Clupea harengus, Clupea pallasii""""""""",5643,12403,12765,2522,3085,3987,2064,13130,9530,10482
60312,"Fresh cut carnations and buds, of a kind suitable for bouquets or for ornamental purposes",664,898,1098,1203,1503,2669,4104,5897,6232,10470
810830,Titanium waste and scrap (excluding ash and residues containing titanium),4521,2651,2177,2162,4053,5114,3899,11663,8781,10466
844230,"Machinery, apparatus and equipment for preparing or making printing blocks, plates, cylinders ...",25744,16642,13694,16568,10102,10163,9339,8627,5951,10458
490110,"Printed books, brochures and similar printed matter, in single sheets, whether or not folded ...",5355,6262,6362,6420,8436,11318,11339,10472,10750,10441
750720,"Tube or pipe fittings, of nickel",4155,4783,10603,10095,2894,6054,5611,5819,9849,10425
848049,"Moulds for metal or metal carbides (excluding moulds of graphite or other carbons, ceramic ...",7489,8830,10664,10729,7949,7128,13471,9543,7516,10409
100829,"Millet (excluding grain sorghum, and seed for sowing)",7390,9105,9537,8724,8226,7462,7572,7843,10901,10393
621510,"Ties, bow ties and cravats of silk or silk waste (excluding knitted or crocheted)",15552,14461,12587,11198,10408,9341,10359,9652,8949,10340
300320,"Medicaments containing antibiotics, not in measured doses or put up for retail sale (excluding ...",17710,15240,16404,21847,18648,14016,14101,13713,13094,10306
842542,"Jacks and hoists, hydraulic (excluding built-in jacking systems used in garages)",15979,10590,29398,10759,10358,7986,7575,7709,9237,10306
294150,Erythromycin and its derivatives; salts thereof,12480,9227,12703,13270,16699,14637,14338,16949,11996,10304
80620,Dried grapes,12075,11515,12416,12342,10762,10027,10919,11987,7524,10300
910521,"Wall clocks, electrically operated",2067,1855,2072,3223,5010,7429,6951,7295,7572,10298
400591,"Compounded rubber, unvulcanised, in the form of plates, sheets or strip (excluding rubber compounded ...",7368,8920,7487,6666,6048,6680,6985,5789,6812,10269
611490,"Special garments for professional, sporting or other purposes, n.e.s., of textile materials, ...",14358,25923,19895,9521,5601,10503,10116,9758,11598,10261
821420,"Manicure or pedicure sets and instruments, incl. nail files, of base metal (excluding ordinary ...",4815,5787,6616,7168,7575,8418,9830,9020,9079,10252
961380,"Lighters (excluding gas fuelled pocket lighters, and fuses and primers for propellent powders ...",4717,5489,8923,7421,7760,8197,8359,8103,8410,10250
841829,"Household refrigerators, absorption-type",2043,3144,4601,8847,9228,5901,5183,4605,6469,10218
780200,"Lead waste and scrap (excluding ashes and residues from lead production heading No 2620"""", ...""",28253,23684,19533,22499,11062,13408,15047,17162,7634,10215
680919,"Boards, sheets, panels, tiles and similar articles, of plaster or compositions based on plaster ...",4374,9086,7331,3565,5290,8742,2729,5634,11161,10168
321511,"Black printing ink, whether or not concentrated or solid",6599,7658,10929,11576,11426,11484,11058,9766,9524,10167
281700,Zinc oxide; zinc peroxide,6147,4577,6565,4807,4763,6687,5629,6396,12561,10166
820340,"Pipe-cutters, bolt croppers, perforating punches and similar hand tools, of base metal",8345,8380,8199,8112,8552,9295,9338,7374,8214,10132
845180,"Machinery for dressing, finishing, coating or impregnating textile yarns, fabrics or other ...",6646,12750,14655,8742,5748,8182,10453,10019,36706,10109
701940,Woven fabrics of glass fibres made from rovings,1420,1287,2210,2532,4005,5353,4730,8088,8711,10104
560790,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, ...",4380,7663,6587,5614,4728,5749,7587,9257,11257,10097
890590,"Light-vessels, fire-floats, floating cranes and other vessels, the navigability of which is ...",14722,138772,81423,358257,102498,89872,8050,25354,2146,10097
854620,Electrical insulators of ceramics (excluding insulating fittings),12608,12972,13601,10784,10987,13301,11555,9662,7982,10096
550490,"Artificial staple fibres, not carded, combed or otherwise processed for spinning (excluding ...",42480,12456,10267,9390,14964,10257,11022,13111,12928,10088
410719,"Leather """"incl. parchment-dressed leather"""" of the whole hides and skins of bovine """"incl. ...""",25280,31267,26973,22886,22540,16802,16527,13329,9186,10087
150990,Olive oil and fractions obtained from the fruit of the olive tree solely by mechanical or other ...,5071,5029,5592,6024,6422,8946,10012,8741,8626,10084
611211,"Track-suits of cotton, knitted or crocheted",2719,2275,2591,3503,1606,2519,4474,5117,5756,10057
901811,Electro-cardiographs,12645,9883,6680,5627,6393,6882,6814,7230,7934,10041
846330,"Machine tools for working metal wire, without removing material (excluding wire bending machines ...",8296,7546,10884,12109,12900,15693,11970,13168,11497,10039
854081,"Receiver or amplifier valves and tubes (excluding microwave tubes, photo-cathode tubes and ...",28041,19853,14016,7129,10991,13732,4150,1621,5364,10026
390422,"Plasticised poly""""vinyl chloride"""", in primary forms, mixed with other substances""""",8170,8330,7338,7338,7092,6762,8344,9814,8694,10014
251110,"Natural barium sulphate """"barytes""""""""",10736,9934,10388,10988,7811,7569,7716,7650,7538,10008
381220,"Compound plasticisers for rubber or plastics, n.e.s.",7784,7728,9375,11298,10019,6262,5514,6764,6594,9998
60110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant (excluding those used for ...",9115,8131,8055,6776,6405,6965,8341,8366,8539,9996
291816,"Gluconic acid, its salts and esters",2689,3196,3634,3653,4391,5349,7181,7698,7441,9988
320290,"Inorganic tanning substances; tanning preparations, whether or not containing natural tanning ...",20584,16910,17482,15877,13412,14392,13751,14639,10043,9983
830629,"Statuettes and other ornaments, of base metal, not plated with precious metal (excluding works ...",9974,6648,6080,7257,8288,8076,10144,9145,7617,9974
551211,"Woven fabrics containing >= 85% polyester staple fibres by weight, unbleached or bleached",19688,18314,21934,18143,12141,11079,9121,11047,10735,9963
410419,"Hides and skins of bovine """"incl. buffalo"""" or equine animals, in the wet state """"incl. wet-blue"""", ...""",38241,62430,86375,52848,16870,11766,8816,9973,5339,9913
847010,"Electronic calculators capable of operation without an external source of electric power and ...""",10365,10147,10110,10878,10195,10167,8548,9385,8273,9910
740940,"Plates, sheets and strip, of copper-nickel base alloys """"cupro-nickel"""" or copper-nickel-zinc ...""",24415,24219,4369,6776,2157,5199,7146,6085,10074,9906
540752,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament ...",13842,12582,11901,10731,11829,11971,11268,10795,10153,9895
920930,Musical instrument strings,6781,7261,7632,7685,6846,7728,7365,7585,7273,9893
30616,"Frozen cold-water shrimps and prawns """"Pandalus spp., Crangon crangon"""", even smoked, whether ...""",7038,5320,7648,6457,4105,8252,7125,5144,4840,9881
780420,"Lead powders and flakes (excluding grains of lead, and spangles of heading 8308)",7349,10280,12159,12688,18861,28309,24424,20331,10036,9881
853510,Fuses for a voltage > 1.000 V,3810,4429,4466,3073,3535,4418,5680,7192,7210,9871
551622,"Woven fabrics containing predominantly, but < 85% artificial staple fibres, mixed principally ...",1522,1388,1085,948,2049,1035,2103,8414,3240,9869
843319,"Mowers for lawns, parks or sports grounds, powered, with the cutting device rotating in a vertical ...",6611,4798,2915,3559,4739,5581,7151,7556,9038,9846
844010,"Bookbinding machinery, incl. book-sewing machines (excluding machinery of heading 8441, general-purpose ...",16280,16859,16109,10565,9239,7948,8723,10824,8672,9842
280530,"Rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed",5664,3504,3288,7339,3904,5671,5787,9979,7461,9832
281640,"Oxides, hydroxides and peroxides, of strontium or barium",3593,4129,4497,3811,4833,4845,6121,7612,7500,9824
300410,"Medicaments containing penicillins or derivatives thereof with a penicillanic acid structure, ...""",13699,13715,5496,2461,5553,5814,8751,8065,9946,9819
853530,"Isolating switches and make-and-break switches, for a voltage > 1.000 V",9577,35865,34841,29305,17018,16248,15832,23523,11685,9817
680299,"Monumental or building stone, in any form, polished, decorated or otherwise worked (excluding ...",23584,17269,22688,22218,19166,18912,13922,11248,7269,9781
540720,"Woven fabrics of strip or the like, of synthetic filament, incl. monofilament of >= 67 decitex ...",2694,4553,3296,4022,4591,6759,7263,7990,9647,9775
291469,Quinones (excluding anthraquinone),14581,11706,10411,13804,12523,10958,15472,7751,6745,9765
401033,"Endless transmission belts of trapezoidal cross-section """"V-belts"""", of vulcanised rubber, ...""",4956,6324,7009,6672,6350,6353,6653,5642,6411,9752
551513,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",5354,6020,6611,5122,6545,5666,7747,7713,6493,9734
320720,"Vitrifiable enamels and glazes, engobes """"slips"""" and similar preparations of the kind used ...""",5680,7635,7840,9823,9174,9745,7830,7022,7471,9724
320413,Basic synthetic organic dyes; preparations based on basic synthetic organic dyes of a kind ...,6156,8760,9211,8226,8730,7967,11308,9368,7551,9719
283650,Calcium carbonate,8655,8222,6962,6854,7180,8845,9544,10317,9212,9718
701720,"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated, having ...",1516,2653,4881,6076,6216,7070,7562,7499,8526,9712
740710,"Bars, rods and profiles, of refined copper, n.e.s.",15587,16308,9257,7303,6246,7468,8292,7580,6593,9704
610453,"Women's or girls' skirts and divided skirts of synthetic fibres, knitted or crocheted (excluding ...",5100,6336,8878,10214,10471,10814,12941,12222,9837,9690
300691,Appliances identifiable for ostomy use,23,30,48,61,990,4655,5165,4840,6575,9683
842519,"Pulley tackle and hoists (other than skip hoists or hoists of a kind used for raising vehicles), ...",21250,43958,31464,27231,19640,13138,5285,5280,9156,9679
842381,Weighing machinery having a maximum weighing capacity <= 30 kg (excluding balances of a sensitivity ...,4519,5774,3947,5065,5584,7876,7509,9061,8060,9666
411310,"Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...""",35852,35916,31522,27786,25466,20935,16661,13619,9204,9666
902810,"Gas meters, incl. calibrating meters therefor",15526,15844,17203,10542,13207,13323,10205,9162,9841,9658
51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead fish, crustaceans, ...",5341,7154,7123,5106,5885,5680,5591,7678,8388,9630
851090,"Parts of electric shavers, hair clippers and hair-removing appliances, with self-contained ...",5486,5653,6513,7641,9581,9481,10087,8458,7998,9623
283990,"Silicates, incl. commercial alkali metal silicates (excluding sodium silicates)",8645,9298,11154,11858,11288,9519,9618,9502,8717,9602
621020,"Garments of the type described in heading 6201, rubberised or impregnated, coated, covered ...",6287,7022,5961,4517,6923,4884,8397,6475,8345,9593
721410,"Bars and rods, of iron or non-alloy steel, not further worked than forged (excluding in irregularly ...",15031,11217,10389,8015,4717,10443,13075,8842,4574,9589
845690,"Machine tools for working any material by removal of material, operated by electro-chemical ...",10258,16099,15002,13138,16235,13612,11947,5654,5785,9571
700530,"Float glass and surface ground and polished glass, in sheets, whether or not having an absorbent, ...",2785,5601,8159,12411,16217,17248,16107,11493,10489,9570
283010,Sodium sulphides,9358,9336,8998,7431,7030,6731,8749,8654,6404,9569
71090,"Mixtures of vegetables, uncooked or cooked by steaming or by boiling in water, frozen",2466,2885,2816,3220,3577,5020,5346,7062,8334,9568
292215,Triethanolamine,0,0,0,0,0,8737,7805,9216,7926,9567
721069,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",44325,62209,74212,64212,58106,63228,54518,57962,11889,9539
170220,"Maple sugar, in solid form, and maple syrup (excluding flavoured or coloured)",6296,4387,3617,4708,3872,3796,4736,3972,6823,9535
284290,"Salts of inorganic acids or peroxoacids (excluding of oxometallic or peroxometallic acids, ...",173092,137702,177145,210888,102768,65163,24091,15897,12343,9509
370120,"Instant print film in the flat, sensitised, unexposed, whether or not in packs",16011,8110,7717,7641,9769,3499,6201,5366,4468,9497
291419,"Acyclic ketones, without other oxygen function (excluding acetone, butanone """"methyl ethyl ...""",5274,3944,4403,4101,5461,6531,9041,7734,6811,9484
845210,Sewing machines of the household type,11180,11299,10028,10493,11495,9748,8963,7687,12608,9482
283410,Nitrites,6006,5619,6134,5530,5880,7891,8542,7706,6004,9464
291511,Formic acid,7754,6001,3049,4001,5181,8364,11539,5587,4552,9452
690410,"Building bricks (excluding those of siliceous fossil meals or similar siliceous earths, and ...",2957,944,1119,2545,11406,15118,13962,9182,7108,9447
720250,Ferro-silico-chromium,42678,41045,30243,25364,21807,26236,20202,13338,11656,9447
843691,"Parts of poultry-keeping machinery or poultry incubators and brooders, n.e.s.",11198,8116,8444,8033,8529,9457,9124,11767,6063,9444
720890,"Flat-rolled products of iron or steel, of a width >= 600 mm, hot-rolled and further worked, ...",129024,130190,164823,145777,74316,21848,10169,16265,2630,9439
540751,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament ...",17827,20731,25018,30252,19213,14901,14844,14107,8137,9436
290629,"Aromatic cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives ...",3741,3825,7534,5093,3780,7115,4637,14058,7684,9401
70511,Fresh or chilled cabbage lettuce,8213,7471,6781,6996,11420,7971,10673,7466,8572,9397
300120,"Extracts of glands or other organs or of their secretions, for organo-therapeutic uses",12930,10749,6200,6613,10817,14990,12859,14742,15754,9392
850433,Transformers having a power handling capacity > 16 kVA but <= 500 kVA (excluding liquid dielectric ...,38583,28642,28884,20030,16022,9275,10873,11268,10544,9384
711041,"Iridium, osmium and ruthenium, unwrought or in powder form",2968,2800,3168,1311,2205,3200,6732,6393,10797,9382
90240,"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings ...",3024,2163,2135,2001,3093,3627,5718,6008,7186,9375
760310,"Powders of aluminium, of non-lamellar structure (excluding pellets of aluminium)",7139,8957,10478,10155,8116,9480,8561,8260,6038,9363
846595,"Drilling or mortising machines for working wood, cork, bone, hard rubber, hard plastics or ...",50584,50294,15527,7299,8476,6447,11371,10112,12987,9345
540232,"Textured filament yarn of nylon or other polyamides, with a linear density of > 50 tex per ...",9232,13232,11906,7562,8268,9884,11567,17493,15822,9328
262040,"Slag, as and residues containing mainly aluminium",783,756,3277,3177,1838,1281,2104,6721,6493,9320
441820,"Doors and their frames and thresholds, of wood",12516,12443,21404,20458,18250,17776,16809,17767,16661,9319
841891,Furniture designed to receive refrigerating or freezing equipment,2050,2590,2082,2239,3298,6575,5581,4970,7111,9306
890200,Fishing vessels; factory ships and other vessels for processing or preserving fishery products ...,72520,24860,16775,63729,36537,9121,53203,37798,15520,9303
261510,Zirconium ores and concentrates,29604,10862,6215,8412,10039,11655,18001,10890,7544,9282
283110,Dithionite and sulfoxylate of sodium,7420,8835,7412,7326,7269,9019,8915,7735,6746,9280
291413,"4-Methylpentan-2-one """"methyl isobutyl ketone""""""""",16394,10710,8478,7644,2533,7661,6070,4991,5432,9272
630492,"Articles for interior furnishing, of cotton (excluding knitted or crocheted, blankets and travelling ...",5144,4524,6749,7756,8919,7426,14975,10082,7715,9272
510710,Yarn of combed wool containing >= 85% wool by weight (excluding that put up for retail sale),5106,5801,5862,7849,9570,9758,11467,12034,8301,9233
600622,"Dyed cotton fabrics, knitted or crocheted, of a width of > 30 cm (excluding warp knit fabrics ...""",6849,7252,6676,6557,7182,8370,8100,7209,5726,9231
310430,"Potassium sulphate (excluding that in tablets or similar forms, or in packages with a gross ...",2027,4684,11855,5394,4091,6335,6679,8577,8370,9231
920120,Grand pianos,8379,8121,8570,7362,8355,8107,8813,9980,8303,9231
284170,Molybdates,8700,6350,7041,6484,6282,7233,8368,8691,8558,9189
842911,"Self-propelled bulldozers and angledozers, track laying",10274,4988,10070,5103,7196,9353,6028,18286,7859,9180
853932,Mercury or sodium vapour lamps; metal halide lamps,38206,30935,23260,17659,19669,25661,19119,13586,10095,9179
200110,"Cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",3847,5890,6766,6703,8221,7430,8319,8535,8388,9159
520613,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...""",4256,5460,6386,8410,6526,10306,14548,6276,3423,9141
